centro,almacen,material,descripcion,lote,f_prod,stock,un,un_pallet,f_caja,cajas,pallets,camiones,bloqueado,control_calidad
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C16JNTTH,16.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C16JNTTI,16.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C16JNTTJ,16.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C17OJNTA,17.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C17OJNTB,17.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C17OJNTC,17.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTA,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTB,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTC,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTD,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTE,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTF,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTG,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15C19PJNTH,19.03.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D16JNTTA,16.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D16JNTTB,16.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D16JNTTC,16.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D16JNTTD,16.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D16JNTTE,16.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D17OJNTA,17.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D17OJNTB,17.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D17OJNTC,17.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D18PJNTA,18.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D18PJNTB,18.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D18PJNTC,18.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D18PJNTD,18.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D18PJNTE,18.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D18PJNTF,18.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTA,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTB,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTC,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTD,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTE,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTF,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15D19PJNTG,19.04.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E17OJNTA,17.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E17OJNTB,17.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E17OJNTC,17.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E17OJNTD,17.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E17OJNTE,17.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTA,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTB,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTC,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTD,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTE,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTF,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTG,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E18PJNTH,18.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E19PJNTA,19.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E19PJNTB,19.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E19PJNTC,19.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15E19PJNTD,19.05.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F15JNTTA,15.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F16JNTEA,16.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F17OJNTA,17.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F17OJNTB,17.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTA,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTB,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTC,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTD,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTE,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTF,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTG,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTH,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTI,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTJ,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTK,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTL,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTM,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTN,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F18PJNTO,18.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTA,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTB,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTC,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTD,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTE,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTF,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15F19PJNTG,19.06.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G16JNTTA,16.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTA,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTB,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTC,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTD,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTE,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTF,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTG,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTH,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTI,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTJ,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTK,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTL,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTM,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G17OJNTN,17.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G19PJNTA,19.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G19PJNTB,19.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G19PJNTC,19.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G19PJNTD,19.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15G19PJNTE,19.07.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L15JNTTA,15.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L15JNTTB,15.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L15JNTTC,15.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L15JNTTD,15.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L18PJNTA,18.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L18PJNTB,18.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L18PJNTC,18.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L18PJNTD,18.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L18PJNTE,18.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L19PJNTA,19.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L19PJNTB,19.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L19PJNTC,19.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,15L19PJNTD,19.12.2015,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTA,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTB,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTC,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTD,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTE,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTF,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTG,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTH,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A16JNTTI,16.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTA,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTB,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTC,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTD,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTE,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTF,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16A17OJNTG,17.01.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16B17OJNTA,17.02.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16B17OJNTB,17.02.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16B17OJNTC,17.02.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16B17OJNTD,17.02.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C16JNTTA,16.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C16JNTTB,16.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C16JNTTC,16.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C16JNTTD,16.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C16JNTTE,16.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C16JNTTF,16.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C17OJNTA,17.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C17OJNTB,17.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16C17OJNTC,17.03.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D16JNTTA,16.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D16JNTTB,16.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D16JNTTC,16.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D16JNTTD,16.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D16JNTTE,16.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D16JNTTF,16.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D17OJNTA,17.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D17OJNTB,17.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTA,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTB,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTC,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTD,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTE,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTF,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTG,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTH,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D18PJNTI,18.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTA,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTB,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTC,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTD,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTE,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTF,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTG,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16D19PJNTH,19.04.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E16JNTTA,16.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E16JNTTB,16.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E16JNTTC,16.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E16JNTTD,16.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E16JNTTE,16.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTA,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTB,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTC,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTD,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTE,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTF,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTG,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E17OJNTH,17.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTA,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTB,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTC,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTD,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTE,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTF,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTG,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTH,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E18PJNTI,18.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E19PJNTA,19.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16E19PJNTB,19.05.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F15JNTTA,15.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F15JNTTB,15.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F15JNTTC,15.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F17OJNTA,17.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F18PJNTA,18.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F18PJNTB,18.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F18PJNTC,18.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F18PJNTD,18.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F18PJNTE,18.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
D109,T93,920100057,JUREL TROZ NAT TALL NECK,16F18PJNTF,18.06.2016,0,UN,2700,24,0,0.0,0.0,0,0.0
